cotacao_id,tempo_id,empresa_id,preco_abertura,preco_maximo,preco_minimo,preco_fechamento,volume
2018,20170404,1,4.64,4.73,4.58,4.58,9222
2019,20170403,1,4.65,4.74,4.5,4.62,56719
2020,20170331,1,4.6,4.68,4.54,4.65,17609
2021,20170330,1,4.69,4.69,4.59,4.59,11451
2022,20170329,1,4.69,4.69,4.635,4.68,14014
2023,20170328,1,4.59,4.75,4.51,4.62,35897
2024,20170327,1,4.61,4.61,4.52,4.57,17912
2025,20170324,1,4.63,4.79,4.52,4.63,53263
2026,20170323,1,4.72,4.72,4.63,4.64,26410
2027,20170322,1,4.79,4.79,4.65,4.7589,14285
2028,20170321,1,4.64,4.81,4.6345,4.75,21018
2029,20170320,1,4.73,4.73,4.6,4.62,17670
2030,20170317,1,4.63,4.78,4.63,4.7,13991
2031,20170316,1,4.72,4.91,4.71,4.75,25607
2032,20170315,1,4.67,4.73,4.66,4.71,18524
2033,20170314,1,4.65,4.78,4.65,4.66,20502
2034,20170313,1,4.68,4.8228,4.62,4.68,17760
2035,20170310,1,4.75,4.7546,4.6,4.7,15777
2036,20170309,1,4.89,4.8901,4.71,4.72,12557
2037,20170308,1,4.825,4.93,4.7335,4.85,46859
2038,20170307,1,4.97,4.97,4.81,4.86,17016
2039,20170306,1,4.85,4.98,4.62,4.93,66729
2040,20170303,1,4.78,4.93,4.77,4.83,48361
2041,20170302,1,5.01,5.01,4.61,4.74,76490
2042,20170301,1,5.07,5.09,4.91,4.97,22180
2043,20170228,1,4.85,5.0,4.85,5.0,35689
2044,20170227,1,4.88,4.91,4.75,4.89,14152
2045,20170224,1,4.66,4.94,4.66,4.91,66932
2046,20170223,1,4.6242,4.64,4.6,4.64,14537
2047,20170222,1,4.62,4.6399,4.6,4.62,11513
2048,20170221,1,4.5,4.63,4.5,4.62,33289
2049,20170217,1,4.51,4.51,4.45,4.46,12350
2050,20170216,1,4.59,4.6545,4.51,4.57,11007
2051,20170215,1,4.52,4.65,4.48,4.56,16587
2052,20170214,1,4.54,4.67,4.38,4.51,65305
2053,20170213,1,4.49,4.52,4.37,4.5,27665
2054,20170210,1,4.3381,4.4986,4.3381,4.47,19863
2055,20170209,1,4.32,4.49,4.32,4.37,22910
2056,20170208,1,4.42,4.45,4.32,4.33,62536
2057,20170207,1,4.465,4.49,4.44,4.46,9118
2058,20170206,1,4.49,4.5399,4.49,4.49,9664
2059,20170203,1,4.37,4.656,4.37,4.46,64203
2060,20170202,1,4.53,4.545,4.38,4.4,30208
2061,20170201,1,4.55,4.5968,4.53,4.53,20182
2062,20170131,1,4.62,4.63,4.55,4.55,12727
2063,20170130,1,4.69,4.74,4.61,4.62,21557
2064,20170127,1,4.85,4.94,4.63,4.77,69655
2065,20170126,1,4.79,4.85,4.7,4.84,35927
2066,20170125,1,4.73,4.85,4.6501,4.7,8739
2067,20170124,1,4.71,4.85,4.6102,4.8,23422
2068,20170123,1,4.65,4.87,4.65,4.78,40502
2069,20170120,1,4.58,4.73,4.55,4.65,23125
2070,20170119,1,4.61,4.6225,4.5324,4.5324,7221
2071,20170118,1,4.72,4.72,4.55,4.6,39761
2072,20170117,1,4.79,4.87,4.73,4.73,19658
2073,20170113,1,4.7928,4.8347,4.77,4.77,7625
2074,20170112,1,4.78,4.9,4.71,4.78,19125
2075,20170111,1,4.7,4.79,4.6,4.75,25868
2076,20170110,1,4.79,4.87,4.69,4.7,21132
2077,20170109,1,4.65,4.79,4.6,4.79,35971
2078,20170106,1,4.58,4.69,4.3806,4.66,68425
2079,20170105,1,4.59,4.72,4.35,4.54,55260
2080,20170104,1,4.6069,4.66,4.53,4.56,22600
2081,20170103,1,4.7,4.7,4.5683,4.62,20640
2082,20161230,1,4.44,4.7,4.36,4.65,36082
2083,20161229,1,4.47,4.68,4.437,4.46,18588
2084,20161228,1,4.44,4.67,4.36,4.43,28194
2085,20161227,1,4.52,4.54,4.35,4.41,44810
2086,20161223,1,4.6001,4.6372,4.51,4.54,22522
2087,20161222,1,4.6,4.6525,4.55,4.57,34832
2088,20161221,1,4.75,4.75,4.6,4.6,18937
2089,20161220,1,4.64,4.75,4.6,4.66,22742
2090,20161219,1,4.73,4.78,4.57,4.65,29115
2091,20161216,1,4.89,4.89,4.7,4.75,32393
2092,20161215,1,4.71,4.91,4.7,4.7,72279
2093,20161214,1,4.76,4.9,4.64,4.71,32687
2094,20161213,1,4.98,4.98,4.78,4.89,19665
2095,20161212,1,4.91,5.02,4.75,4.94,10125
2096,20161209,1,4.8345,4.94,4.8211,4.9,11750
2097,20161208,1,4.92,4.962,4.76,4.81,31459
2098,20161207,1,4.93,5.0426,4.7,4.89,70106
2099,20161206,1,5.0,5.04,4.99,5.02,6261
2100,20161205,1,4.89,5.0351,4.89,4.99,9938
2101,20161202,1,4.9542,4.9542,4.84,4.91,16535
2102,20161201,1,4.95,5.03,4.87,4.93,17730
2103,20161130,1,5.03,5.11,4.84,4.9645,14022
2104,20161129,1,4.99,5.04,4.95,5.0,22585
2105,20161128,1,5.14,5.2036,4.92,4.94,39829
2106,20161125,1,5.21,5.22,5.012,5.1,16528
2107,20161123,1,5.39,5.59,5.16,5.18,62340
2108,20161122,1,5.37,5.68,5.34,5.43,138785
2109,20161121,1,5.09,5.46,5.0,5.38,93081
2110,20161118,1,5.1197,5.12,4.95,5.11,18496
2111,20161117,1,5.15,5.2178,5.07,5.14,11836
2112,20161116,1,5.05,5.18,5.02,5.16,12201
2113,20161115,1,5.09,5.23,5.03,5.04,11408
2114,20161114,1,4.95,5.26,4.95,5.0536,61873
2115,20161111,1,4.8804,5.04,4.82,4.95,39366
2116,20161110,1,4.99,5.0,4.8,4.8,25524
2117,20161109,1,5.0,5.07,4.9,5.0,30268
2118,20161108,1,4.99,5.1613,4.6757,5.1,31384
2119,20161107,1,4.65,5.1,4.65,4.97,91866
2120,20161104,1,4.89,4.96,4.831,4.87,30725
2121,20161103,1,4.94,5.14,4.8001,4.92,75783
2122,20161102,1,5.08,5.1,4.68,4.89,76317
2123,20161101,1,5.21,5.24,5.07,5.07,26135
2124,20161031,1,5.37,5.37,5.15,5.1824,30519
2125,20161028,1,5.43,5.43,5.1562,5.32,16894
2126,20161027,1,5.46,5.46,5.3,5.42,25906
2127,20161026,1,5.47,5.47,5.4,5.42,15125
2128,20161025,1,5.57,5.57,5.44,5.45,7270
2129,20161024,1,5.58,5.58,5.44,5.54,30493
2130,20161021,1,5.5246,5.65,5.514,5.5914,12278
2131,20161020,1,5.65,5.669,5.5,5.57,30420
2132,20161019,1,5.75,5.75,5.5093,5.65,23627
2133,20161018,1,5.8,5.8,5.5,5.73,42738
2134,20161017,1,5.72,5.78,5.7,5.71,21371
2135,20161014,1,5.65,5.7714,5.65,5.73,23172
2136,20161013,1,5.64,5.7603,5.54,5.61,50798
2137,20161012,1,5.6,5.75,5.52,5.63,29215
2138,20161011,1,5.57,5.65,5.52,5.6,18630
2139,20161010,1,5.6,5.65,5.51,5.57,13623
2140,20161007,1,5.64,5.64,5.53,5.54,14158
2141,20161006,1,5.56,5.67,5.56,5.63,19112
2142,20161005,1,5.6,5.66,5.4894,5.6,26313
2143,20161004,1,5.55,5.66,5.55,5.6,15526
2144,20161003,1,5.56,5.71,5.55,5.63,48439
2145,20160930,1,5.5,5.6402,5.45,5.56,31438
2146,20160929,1,5.48,5.58,5.42,5.43,21221
2147,20160928,1,5.45,5.52,5.45,5.47,18776
2148,20160927,1,5.44,5.54,5.38,5.48,25260
2149,20160926,1,5.51,5.59,5.32,5.489,30164
2150,20160923,1,5.54,5.71,5.4301,5.58,31364
2151,20160922,1,5.47,5.59,5.39,5.52,25071
2152,20160921,1,5.49,5.51,5.41,5.41,56781
2153,20160920,1,5.37,5.4299,5.32,5.37,36574
2154,20160919,1,5.23,5.4455,5.23,5.41,79204
2155,20160916,1,5.2,5.43,5.15,5.31,54262
2156,20160915,1,5.36,5.36,5.01,5.22,86887
2157,20160914,1,5.86,5.86,5.15,5.43,60810
2158,20160913,1,5.52,5.76,5.4701,5.6,19613
2159,20160912,1,5.3,5.86,5.28,5.65,36579
2160,20160909,1,5.78,5.89,5.51,5.55,64653
2161,20160908,1,5.86,5.97,5.79,5.86,60426
2162,20160907,1,5.97,6.0,5.85,5.86,69028
2163,20160906,1,5.6999,6.0,5.66,5.94,65724
2164,20160902,1,5.66,5.75,5.5804,5.65,79299
2165,20160901,1,5.78,5.85,5.63,5.68,67793
2166,20160831,1,5.63,5.81,5.45,5.73,100257
2167,20160830,1,5.915,5.9299,5.57,5.63,58991
